name,City,countryName,IATA,Latitude, Logtitude,Altitude,Timezone
Ministro Pistarini International Airport,Buenos Aires,Argentina,EZE,-34.8222,-58.5358,67,-3.0
Erbil International Airport,Erbil,Iraq,EBL,36.23759841918945,43.96319961547852,1341,3.0
Emerald Airport,Emerald,Australia,EMD,-23.5674991608,148.179000854,624,10.0
Kansai International Airport,Osaka,Japan,KIX,34.42729949951172,135.24400329589844,26,9.0
Tagbilaran Airport,Tagbilaran,Philippines,TAG,9.665442,123.85353300000001,38,8.0
Palma De Mallorca Airport,Palma de Mallorca,Spain,PMI,39.551700591999996,2.73881006241,27,1.0
Surat Thani Airport,Surat Thani,Thailand,URT,9.132599830630001,99.135597229,20,7.0
Tweed New Haven Airport,New Haven,United States,HVN,41.26369858,-72.88680267,12,-5.0
Asheville Regional Airport,Asheville,United States,AVL,35.43619918823242,-82.54180145263672,2165,-5.0
Piedmont Triad International Airport,Greensboro,United States,GSO,36.097801208496094,-79.93730163574219,925,-5.0
Joe Foss Field Airport,Sioux Falls,United States,FSD,43.5820007324,-96.741897583,1429,-6.0
Manchester-Boston Regional Airport,Manchester NH,United States,MHT,42.932598,-71.435699,266,-5.0
LTS Pulau Redang Airport,Redang,Malaysia,RDN,5.765279769897461,103.00700378417969,36,8.0
Louisville International Standiford Field,Louisville,United States,SDF,38.1744,-85.736,501,-5.0
Charlottesville Albemarle Airport,Charlottesville VA,United States,CHO,38.13859939575195,-78.4529037475586,639,-5.0
Roanoke Blacksburg Regional Airport,Roanoke VA,United States,ROA,37.3255,-79.975403,1175,-5.0
Blue Grass Airport,Lexington KY,United States,LEX,38.0364990234375,-84.60590362548828,979,-5.0
Evansville Regional Airport,Evansville,United States,EVV,38.0369987488,-87.53240203860001,418,-6.0
Albuquerque International Sunport,Albuquerque,United States,ABQ,35.040199,-106.609001,5355,-7.0
Gallatin Field,Bozeman,United States,BZN,45.77750015,-111.15299990000001,4473,-7.0
Billings Logan International Airport,Billings,United States,BIL,45.807701110839844,-108.54299926757812,3652,-7.0
Cherry Capital Airport,Traverse City,United States,TVC,44.74140167236328,-85.58219909667969,624,-5.0
Jackson Hole Airport,Jacksn Hole,United States,JAC,43.6072998046875,-110.73799896240234,6451,-7.0
Chicago Rockford International Airport,Rockford,United States,RFD,42.19540023803711,-89.09719848632812,742,-6.0
Domodedovo International Airport,Moscow,Russia,DME,55.40879821777344,37.90629959106445,588,3.0
Sanya Phoenix International Airport,Sanya,China,SYX,18.30290031433105,109.41200256347656,92,8.0
Lijiang Airport,Lijiang,China,LJG,26.6800003052,100.24600219700001,0,8.0
Greenville Spartanburg International Airport,Greenville,United States,GSP,34.895698547399995,-82.2189025879,964,-5.0
Central Illinois Regional Airport at Bloomington-Normal,Bloomington,United States,BMI,40.47710037,-88.91590118,871,-6.0
Gulfport Biloxi International Airport,Gulfport,United States,GPT,30.40730094909668,-89.07009887695312,28,-6.0
Kalamazoo Battle Creek International Airport,Kalamazoo,United States,AZO,42.234901428222656,-85.5521011352539,874,-5.0
Toledo Express Airport,Toledo,United States,TOL,41.58679962,-83.80780029,683,-5.0
Fort Wayne International Airport,Fort Wayne,United States,FWA,40.97850037,-85.19509888,814,-5.0
The Eastern Iowa Airport,Cedar Rapids,United States,CID,41.88470077514648,-91.71080017089844,869,-6.0
La Crosse Municipal Airport,La Crosse,United States,LSE,43.879002,-91.256699,655,-6.0
Central Wisconsin Airport,Wassau,United States,CWA,44.7775993347,-89.6668014526,1277,-6.0
General Wayne A. Downing Peoria International Airport,Peoria,United States,PIA,40.664199829100006,-89.6932983398,660,-6.0
Appleton International Airport,Appleton,United States,ATW,44.258098602299995,-88.51909637450001,918,-6.0
Rochester International Airport,Rochester,United States,RST,43.90829849243164,-92.5,1317,-6.0
University of Illinois Willard Airport,Champaign,United States,CMI,40.03919983,-88.27809906,755,-6.0
Manhattan Regional Airport,Manhattan,United States,MHK,39.14099884033203,-96.6707992553711,1057,-6.0
Kingscote Airport,Kingscote,Australia,KGC,-35.71390151977539,137.52099609375,24,9.0
Hervey Bay Airport,Hervey Bay,Australia,HVB,-25.3188991547,152.880004883,60,10.0
Dali Airport,Dali,China,DLU,25.649401,100.319,7050,8.0
Mulu Airport,Mulu,Malaysia,MZV,4.048329830169679,114.80500030517578,80,8.0
Sharm El Sheikh International Airport,Sharm El Sheikh,Egypt,SSH,27.977300643899998,34.3950004578,143,2.0
Jomo Kenyatta International Airport,Nairobi,Kenya,NBO,-1.31923997402,36.9277992249,5330,3.0
El Calafate Airport,El Calafate,Argentina,FTE,-50.2803,-72.053101,669,-3.0
Armidale Airport,Armidale,Australia,ARM,-30.5280990601,151.617004395,3556,10.0
Grand Junction Regional Airport,Grand Junction,United States,GJT,39.1223983765,-108.527000427,4858,-7.0
Sarasota Bradenton International Airport,Sarasota,United States,SRQ,27.39539909362793,-82.55439758300781,30,-5.0
L.F. Wade International International Airport,Bermuda,Bermuda,BDA,32.363998413085945,-64.67870330810547,12,-4.0
Quad City International Airport,Moline,United States,MLI,41.44850158691406,-90.50749969482422,590,-6.0
Honiara International Airport,Honiara,Solomon Islands,HIR,-9.4280004501343,160.05499267578,28,11.0
Faa'a International Airport,Papeete,French Polynesia,PPT,-17.553698999999998,-149.60699499999998,5,-10.0
Nauru International Airport,Nauru,Nauru,INU,-0.547458,166.919006,22,12.0
Funafuti International Airport,Funafuti,Tuvalu,FUN,-8.525,179.195999,9,12.0
Tolmachevo Airport,Novosibirsk,Russia,OVB,55.012599945068,82.650703430176,365,7.0
Bismarck Municipal Airport,Bismarck,United States,BIS,46.77270126342773,-100.74600219726562,1661,-6.0
Rapid City Regional Airport,Rapid City,United States,RAP,44.0452995300293,-103.05699920654295,3204,-7.0
Mc Clellan-Palomar Airport,Carlsbad,United States,CLD,33.12829971,-117.27999879999999,331,-8.0
Bishop International Airport,Flint,United States,FNT,42.96540069580078,-83.74359893798828,782,-5.0
Francisco Bangoy International Airport,Davao,Philippines,DVO,7.1255202293396,125.64600372314452,96,8.0
Madeira Airport,Funchal,Portugal,FNC,32.697899,-16.7745,192,0.0
Maestro Wilson Fonseca Airport,Santarem,Brazil,STM,-2.424721956253052,-54.78583145141602,198,-3.0
Sihanoukville International Airport,Sihanoukville,Cambodia,KOS,10.57970047,103.637001038,33,7.0
Hawke's Bay Airport,NAPIER,New Zealand,NPE,-39.465801,176.869995,6,12.0
Lhasa Gonggar Airport,Lhasa,China,LXA,29.2978000641,90.9119033813,11713,8.0
Redding Municipal Airport,Redding,United States,RDD,40.50899887,-122.2929993,505,-8.0
Mahlon Sweet Field,Eugene,United States,EUG,44.12459945678711,-123.21199798583984,374,-8.0
Rogue Valley International Medford Airport,Medford,United States,MFR,42.37419891357422,-122.8730010986328,1335,-8.0
Roberts Field,Redmond-Bend,United States,RDM,44.254100799999996,-121.15000149999999,3080,-8.0
Hosea Kutako International Airport,Windhoek,Namibia,WDH,-22.4799,17.4709,5640,1.0
Victoria Harbour Seaplane Base,Victoria,Canada,YWH,48.4249858939,-123.38886737799999,0,-8.0
Yaoqiang Airport,Jinan,China,TNA,36.857200622558594,117.21600341796876,76,8.0
Changzhou Benniu Airport,Changzhou,China,CZX,31.919701,119.778999,0,8.0
Yibin Caiba Airport,Yibin,China,YBP,28.8005555556,104.545,924,8.0
Roshchino International Airport,Tyumen,Russia,TJM,57.189601898199996,65.3243026733,378,5.0
Akron Canton Regional Airport,Akron,United States,CAK,40.916099548339844,-81.44219970703125,1228,-5.0
Huntsville International Carl T Jones Field,Huntsville,United States,HSV,34.637199401855,-86.775100708008,629,-6.0
Montgomery Regional (Dannelly Field) Airport,MONTGOMERY,United States,MGM,32.30059814,-86.39399719,221,-6.0
Tri-Cities Regional TN/VA Airport,BRISTOL,United States,TRI,36.475201,-82.40740100000001,1519,-5.0
Djibouti-Ambouli Airport,Djibouti,Djibouti,JIB,11.547300338745115,43.15950012207031,49,3.0
Haikou Meilan International Airport,Haikou,China,HAK,19.93490028381348,110.45899963378906,75,8.0
Glacier Park International Airport,Kalispell,United States,FCA,48.31050109863281,-114.25599670410156,2977,-7.0
MBS International Airport,Saginaw,United States,MBS,43.532901763916016,-84.07959747314453,668,-5.0
Greater Binghamton/Edwin A Link field,Binghamton,United States,BGM,42.20869827,-75.97979736,1636,-5.0
Baghdad International Airport,Baghdad,Iraq,BGW,33.262500762900004,44.2346000671,114,3.0
Nan Airport,Nan,Thailand,NNT,18.807899475097656,100.78299713134766,685,7.0
Roi Et Airport,Roi Et,Thailand,ROI,16.11680030822754,103.77400207519531,451,7.0
Buri Ram Airport,Buri Ram,Thailand,BFV,15.229499816894533,103.25299835205078,590,7.0
Trat Airport,Trat,Thailand,TDX,12.274600029,102.319000244,105,7.0
Diosdado Macapagal International Airport,Angeles City,Philippines,CRK,15.186,120.559998,484,8.0
Sandakan Airport,Sandakan,Malaysia,SDK,5.900899887084961,118.05899810791016,46,8.0
Taoxian Airport,Shenyang,China,SHE,41.63980102539063,123.48300170898438,198,8.0
Dongying Shengli Airport,Dongying,China,DOY,37.508598327600005,118.788002014,15,8.0
Luoyang Airport,Luoyang,China,LYA,34.741100311299995,112.38800048799999,840,8.0
Xuzhou Guanyin Airport,Xuzhou,China,XUZ,34.059056,117.555278,0,8.0
Lien Khuong Airport,Dalat,Vietnam,DLI,11.752778,108.366997,3156,7.0
Dong Hoi Airport,Dong Hoi,Vietnam,VDH,17.515,106.590556,59,7.0
Rach Gia Airport,Rach Gia,Vietnam,VKG,9.95802997234,105.132379532,7,7.0
Ca Mau Airport,Ca Mau,Vietnam,CAH,9.177667,105.177778,6,7.0
Chu Lai International Airport,Chu Lai,Vietnam,VCL,15.4033002853,108.706001282,10,7.0
Dong Tac Airport,Tuy Hoa,Vietnam,TBB,13.0495996475,109.333999634,20,7.0
Bol Airport,Brac,Croatia,BWK,43.28570175170898,16.67970085144043,1776,1.0
Yaounde Nsimalen International Airport,Yaounde,Cameroon,NSI,3.722559928894043,11.553299903869627,2278,1.0
Conakry International Airport,Conakry,Guinea,CKY,9.576889999999999,-13.612,72,0.0
Karlsruhe Baden-Baden Airport,Karlsruhe/Baden-Baden,Germany,FKB,48.7793998718,8.08049964905,408,1.0
Orlando Sanford International Airport,Sanford,United States,SFB,28.7775993347168,-81.23750305175781,55,-5.0
John Murtha Johnstown Cambria County Airport,Johnstown,United States,JST,40.31610107421875,-78.83390045166016,2284,-5.0
Desierto de Atacama Airport,Copiapo,Chile,CPO,-27.2611999512,-70.7791976929,670,-3.0
Ikaria Airport,Ikaria,Greece,JIK,37.6827011108,26.3470993042,79,2.0
Marsa Alam International Airport,Marsa Alam,Egypt,RMF,25.557100295999998,34.5836982727,251,2.0
Weeze Airport,Weeze,Germany,NRN,51.6024017334,6.14216995239,106,1.0
Francisco B. Reyes Airport,Busuanga,Philippines,USU,12.1215000153,120.099998474,148,8.0
Bancasi Airport,Butuan,Philippines,BXU,8.951322,125.4788,141,8.0
Dipolog Airport,Dipolog,Philippines,DPL,8.60198349877,123.34187507600001,12,8.0
Laoag International Airport,Laoag,Philippines,LAO,18.1781005859375,120.53199768066406,25,8.0
Legazpi City International Airport,Legazpi,Philippines,LGP,13.1575,123.735,66,8.0
Labo Airport,Ozamis,Philippines,OZC,8.178509712219237,123.84200286865234,75,8.0
Mactan Cebu International Airport,Cebu,Philippines,CEB,10.307499885559,123.97899627686,31,8.0
Porto Seguro Airport,Porto Seguro,Brazil,BPS,-16.438601000000002,-39.080898,168,-3.0
Brigadeiro Lysias Rodrigues Airport,Palmas,Brazil,PMW,-10.2915000916,-48.3569984436,774,-3.0
Nelson Ribeiro Guimaraes Airport,Caldas Novas,Brazil,CLV,-17.725299835205,-48.607498168945,2247,-3.0
Missoula International Airport,Missoula,United States,MSO,46.91630173,-114.0910034,3206,-7.0
Blackall Airport,Blackall,Australia,BKQ,-24.427799224900003,145.429000854,928,10.0
Bundaberg Airport,Bundaberg,Australia,BDB,-24.9039001465,152.319000244,107,10.0
Kaadedhdhoo Airport,Kaadedhdhoo,Maldives,KDM,0.4881309866905213,72.99690246582031,2,5.0
Deline Airport,Deline,Canada,YWJ,65.21109771728516,-123.43599700927734,703,-7.0
Tulita Airport,Tulita,Canada,ZFN,64.909697,-125.572998,332,-7.0
Fort Good Hope Airport,Fort Good Hope,Canada,YGH,66.24079895019531,-128.6510009765625,268,-7.0
Tanna Airport,Tanna,Vanuatu,TAH,-19.45509910583496,169.2239990234375,19,11.0
Juancho E. Yrausquin Airport,Saba,Netherlands Antilles,SAB,17.645000457763672,-63.22000122070313,60,-4.0
Eagle County Regional Airport,Vail,United States,EGE,39.64260101,-106.9179993,6548,-7.0
Stokmarknes Skagen Airport,Stokmarknes,Norway,SKN,68.578826904297,15.033416748047,11,1.0
Lawton Fort Sill Regional Airport,Lawton,United States,LAW,34.5676994324,-98.4166030884,1110,-6.0
Joslin Field Magic Valley Regional Airport,Twin Falls,United States,TWF,42.4818,-114.487999,4154,-7.0
St Cloud Regional Airport,Saint Cloud,United States,STC,45.54660034179688,-94.05989837646484,1031,-6.0
Nizhny Novgorod Strigino International Airport,Nizhniy Novgorod,Russia,GOJ,56.23009872436499,43.784000396729,256,3.0
Erie International Tom Ridge Field,Erie,United States,ERI,42.0831270134,-80.1738667488,732,-5.0
Morgantown Municipal Walter L. Bill Hart Field,Morgantown,United States,MGW,39.64289856,-79.91629791,1248,-5.0
Yeager Airport,Charleston,United States,CRW,38.37310028076172,-81.59320068359375,981,-5.0
Wilkes Barre Scranton International Airport,Scranton,United States,AVP,41.338500976599995,-75.72339630130001,962,-5.0
Ballina Byron Gateway Airport,Ballina Byron Bay,Australia,BNK,-28.8339004517,153.56199646,7,10.0
Hector International Airport,Fargo,United States,FAR,46.92070007324219,-96.81580352783205,902,-6.0
Gillette Campbell County Airport,Gillette,United States,GCC,44.3488998413,-105.539001465,4365,-7.0
Bogashevo Airport,Tomsk,Russia,TOF,56.380298614502,85.208297729492,597,7.0
Chumphon Airport,Chumphon,Thailand,CJM,10.711199760437012,99.36170196533205,18,7.0
Jiuzhai Huanglong Airport,Jiuzhaigou,China,JZH,32.8533333333,103.68222222200001,11327,8.0
Jieyang Chaoshan International Airport,Shantou,China,SWA,23.552,116.5033,0,8.0
Cheddi Jagan International Airport,Georgetown,Guyana,GEO,6.498549938201903,-58.25410079956055,95,-4.0
Guarani International Airport,Ciudad del Este,Paraguay,AGT,-25.454516,-54.842681999999996,846,-4.0
Eugene F. Correira International Airport,Georgetown,Guyana,OGL,6.80628,-58.1059,10,-4.0
Dunhuang Airport,Dunhuang,China,DNH,40.16109848022461,94.80919647216795,0,8.0
Ancona Falconara Airport,Ancona,Italy,AOI,43.616299,13.3623,49,1.0
Edward Bodden Airfield,Little Cayman,Cayman Islands,LYB,19.660161,-80.088826,3,-5.0
Milas Bodrum International Airport,Bodrum,Turkey,BJV,37.25059890749999,27.664300918600002,21,3.0
Sabiha Gokcen International Airport,Istanbul,Turkey,SAW,40.898601532,29.3092002869,312,3.0
University Park Airport,State College Pennsylvania,United States,SCE,40.8493003845,-77.84870147710002,1239,-5.0
Broome International Airport,Broome,Australia,BME,-17.944700241088867,122.23200225830078,56,8.0
Newcastle Airport,Newcastle,Australia,NTL,-32.794998168945305,151.83399963378906,31,10.0
Klagenfurt Airport,Klagenfurt,Austria,KLU,46.642502,14.3377,1472,1.0
Hammerfest Airport,Hammerfest,Norway,HFT,70.67970275878899,23.668600082397,266,1.0
Valan Airport,Honningsvag,Norway,HVG,71.009696960449,25.983600616455004,44,1.0
Mehamn Airport,Mehamn,Norway,MEH,71.02970123291,27.826700210570998,39,1.0
Vadso Airport,Vadso,Norway,VDS,70.065299987793,29.844699859619002,127,1.0
Key Field,Meridian,United States,MEI,32.33259963989258,-88.75189971923828,297,-6.0
Abraham Lincoln Capital Airport,Springfield,United States,SPI,39.84410095,-89.67790222,598,-6.0
Yampa Valley Airport,Hayden,United States,HDN,40.48120117,-107.21800230000001,6606,-7.0
Liberal Mid-America Regional Airport,Liberal,United States,LBL,37.04420089999999,-100.95999909999999,2885,-6.0
Orsta-Volda Airport,Orsta-Volda,Norway,HOV,62.180000305176,6.074100017547599,243,1.0
Springfield Branson National Airport,Springfield,United States,SGF,37.24570084,-93.38860321,1268,-6.0
Narvik Framnes Airport,Narvik,Norway,NVK,68.436897277832,17.386699676514002,95,1.0
Berlevag Airport,Berlevag,Norway,BVG,70.871399,29.034201,42,1.0
Norilsk-Alykel Airport,Norilsk,Russia,NSK,69.31109619140625,87.33219909667969,574,7.0
Anapa Vityazevo Airport,Anapa,Russia,AAQ,45.002101898193,37.347301483154,174,3.0
Joplin Regional Airport,Joplin,United States,JLN,37.151798248291016,-94.49829864501952,981,-6.0
Lehigh Valley International Airport,Allentown,United States,ABE,40.652099609375,-75.44080352783203,393,-5.0
Northwest Arkansas Regional Airport,Bentonville,United States,XNA,36.281898,-94.30680100000001,1287,-6.0
Atyrau Airport,Atyrau,Kazakhstan,GUW,47.12189865112305,51.8213996887207,-72,5.0
Kzyl-Orda Southwest Airport,Kzyl-Orda,Kazakhstan,KZO,44.706902,65.592499,433,6.0
South Bend Regional Airport,South Bend,United States,SBN,41.70869827270508,-86.31729888916016,799,-5.0
Talagi Airport,Arkhangelsk,Russia,ARH,64.60030364990234,40.71670150756836,62,3.0
Saratov Central Airport,Saratov,Russia,RTW,51.56499862670898,46.04669952392578,499,3.0
